sku_id,_id,item_name,comment_id,content,creation_time,reply_count,score,useful_vote_count,useless_vote_count,user_level_id,user_province,nickname,user_level_name,user_client,user_client_show,is_mobile,days,reference_time,after_days,after_user_comment
6610412,ad4586b7-0bc9-4f12-b40d-f31e9ac9f2b8,comment,11771961529,"屏幕很好是无冕之王，长时间使用，眼睛相对不容易累。所以已经买了四个夏普S3-mini手机，供家里人选用。

深圳家里的电视是夏普32寸+ccfl背光，无LED之刺眼！舍不得换。看不上商场里的任何电视，因为都是LED背光了。
家里的电脑显示器是夏普CLL-1620H，医疗级别的夏普屏+ccfl背光，无LED之刺眼！
公司的电脑显示器是EIZO-L885，医疗级别的夏普屏+ccfl背光，无LED之刺眼！
另：内地老家有储备的电脑显示器清单如下 
夏普CLL-1620H 二台干燥密封储存；EIZO-L885 二台干燥密封储存；EIZO-L887 一台干燥密封储存。
备注：以上7台电脑显示器的显示面板都是夏普2001~2003年之间的20系列的医疗级别的顶级产品，夏普的液晶技术太了不起。","2018-08-04 10:16:37",0,5,1,0,105,,z***0,钻石会员,0,,0,18,"2018-07-17 16:05:01",0,NO_MESSAGE
5019352,7279e3e3-c77a-42c6-a2cb-35f20655b7a5,comment,11756022566,服务态度很好，物流很快，虽然京东值得信奈，我也用了很长时间才来评价的。确实不错，性价比高。值得推荐！,"2018-07-30 12:02:01",0,5,0,0,61,,l***0,银牌会员,4,来自京东Android客户端,1,17,"2018-07-13 16:51:46",33,用了这么久，追评一下，东西还是很值，也从来没有出现卡的现象，确实用着不错。性价比高！
6176077,57d0520e-5c3b-42d8-a9eb-a3bfc8250081,comment,11779828231,新手机，运行速度还可以。我不作其他的用途，只做业务机，用微信。但这个微信多开并不像网上说的那样和ali合作的正版微信。其实就是多开软件，只不过多开软件6.8元一个月。这个是免费的。其他的都是一模一样。反正先用着吧。然后还有一点就是通话声音好像有点小，音量已经调到最大了。,"2018-08-06 17:27:39",0,5,0,0,105,,j***1,钻石会员,4,来自京东Android客户端,1,3,"2018-08-03 17:25:03",0,NO_MESSAGE
3901175,3366d296-fd0a-484b-9415-8248bc055433,comment,11786081002,刚收到，声音蛮大的，爸妈用就接接电话，打电话就买了个试试看,"2018-08-08 15:53:37",0,5,0,0,62,,j***z,金牌会员,4,来自京东Android客户端,1,1,"2018-08-07 15:45:43",0,NO_MESSAGE
7437768,de1eb059-64d0-456e-9e52-e470df4873c6,comment,11751990549,物流速度很快，手机质量依旧，一直都是用小米红米的,"2018-07-29 07:48:58",0,5,1,0,61,,执***诺,银牌会员,4,来自京东Android客户端,1,2,"2018-07-27 17:10:06",0,NO_MESSAGE
7321794,6b245ee6-6ae3-459d-a1cc-e994912c9047,comment,11634332727,"快递送来的时候包装很完美   收到后立马打开看看   特别喜欢这个颜色   实物图比照片更加好看   更喜欢实物图   手感很好   用了几天感觉还不错   目前还没出现什么问题   配送的还行   两天才收到让我有点等不及它的到来   使用一段时间再来评价一次吧   目前很满意","2018-06-24 00:31:56",2,5,5,0,62,,张***瞐,金牌会员,4,来自京东Android客户端,1,6,"2018-06-18 00:07:48",0,NO_MESSAGE
7651927,52b8acec-3709-4e58-912e-2e6ae333dc25,comment,11807873548,手机还可以吧，性价比不如之前高了，小米手机现在性价比之前差太多了。而且这个红米6，还不如红米5啊，可想而知现在小米多垃圾了,"2018-08-15 10:19:10",0,5,0,0,105,,j***0,PLUS会员,4,来自京东Android客户端,1,2,"2018-08-13 20:59:49",0,NO_MESSAGE
5375693,5cd8e642-cdb1-496a-bf60-e42307e5ceb3,comment,11781016932,"大家千万别买 半天就没有电 一个电话没打没接 就自动关机，找客服完全没有不鸟你 我当时就扔了 谁买谁吃亏 垃圾店 垃圾人","2018-08-07 01:42:38",0,5,0,0,61,,u***s,银牌会员,21,来自微信购物,0,21,"2018-07-17 20:35:03",0,NO_MESSAGE
5001213,93527047-faf3-4927-a342-890c5d6a8dbb,comment,11229599862,我用白条支付十二期一共四千二百多，手机我是非常的满意。选这个手机不后悔，哈哈。还送一个插线板，感觉灰常好666雷总扎心了。,"2018-02-07 19:44:38",14,5,18,0,62,,p***牛,金牌会员,4,来自京东Android客户端,1,2,"2018-02-05 23:28:50",0,NO_MESSAGE
8240587,c1f8da1d-7238-4e2b-a8fb-9f0ec296a1b4,comment,11795588812,给爸爸买的，电池续航能力强，运行速度很快，手机质感十足很不错，一直信任京东自营,"2018-08-11 13:51:37",0,5,0,0,62,,Z***S,金牌会员,2,来自京东iPhone客户端,1,13,"2018-07-29 09:37:17",0,NO_MESSAGE
5089267,f28378d6-ebab-41c8-ace5-504a52f9024d,comment,11798787738,不错，和我的苹果去手感基本一样。没什么太大的区别嗯，很好吧，也算是就是一个正常的一次更新。,"2018-08-12 13:57:26",0,5,1,0,62,,w***0,金牌会员,4,来自京东Android客户端,1,1,"2018-08-11 00:43:11",0,NO_MESSAGE
8344046,9d4e5f09-048a-41f6-8a74-8f5428a6261c,comment,11777605665,"外观圆滑，6.20英寸19:9全面屏，视觉效果极佳。中框真空镀3D镭雕，后盖复合材料丝印工艺，舒适的握持手感。1600万前置摄像头和1600万+500万双摄后置摄像头，6G的运行内存/128GB储存内存，FHD,（2246*1080）的玻璃显示屏，整体画面质感和色彩还原度也还不错，3000mAh大容量电池，还支持5V/2A快充，无线充电，让生活永不断电，1899元值得推荐及入手。","2018-08-06 00:32:43",0,5,0,0,61,,詹***孩,银牌会员,2,来自京东iPhone客户端,1,2,"2018-08-04 11:34:32",4,手机综合评分优良，在多次询问客服也是回答的很细，详细解答手机功能，最后手机质感不错体验效果可以性价比满高的
7081550,d73836a9-7789-4dd0-a993-c5e09147c420,comment,11439310554,第一次买华为荣耀手机、感觉良好、手机很漂亮、主要是我看重的是麒麟970处理器、毕竟是2017年最强cpu、性价比很高的、很良心、本来买小米mx2s、就是抢不上、为国产加油、为华为加油、为京东加油、希望华为荣耀越做越好、,"2018-04-29 09:49:10",11,5,40,0,61,,李***盲,银牌会员,4,来自京东Android客户端,1,7,"2018-04-22 10:41:31",0,NO_MESSAGE
5089275,73f392f0-13e5-40fa-ace7-ec606fc95375,comment,10960036058,双11打折买的，买了两台后付款的这台到了，第一台还没到，双11能理解，快递次日到，很满意。手机拿到没什么兴奋，一直用苹果习惯而已。没太大改变，总的来说，对京东服务还是满意的，不过京豆会员补尝还没到,"2017-11-12 20:53:34",25,5,106,0,105,,藍***梦,PLUS会员,2,来自京东iPhone客户端,1,1,"2017-11-11 00:31:01",0,NO_MESSAGE
7283905,d7f7d08d-5b9b-49b8-97cf-49d1e17b0ee0,comment,11483794807,不得不佩服京东的速度和服务，官网抢的至今没有发货，而且手机也好抢，红色很骚气，非常漂亮，应该是这几个颜色中颜值最高的吧，哈哈，还是京东给力，手机一般般吧，小米的手机就是养黄牛的，黄牛手里一堆，而正常的用户购买不到，反正我没有那么高的热爱去黄牛那买高价货，小米的所为也让米粉寒心,"2018-05-14 17:18:35",13,5,51,0,105,,m***3,PLUS会员,2,来自京东iPhone客户端,1,3,"2018-05-11 10:01:24",0,NO_MESSAGE
5942439,376f43e3-4d1d-470d-b3f9-426090b7addb,comment,11799435730,满意满意，非常满意，速度飞快。,"2018-08-12 17:24:39",0,5,0,0,105,,j***g,PLUS会员,4,来自京东Android客户端,1,5,"2018-08-07 12:29:46",0,NO_MESSAGE
5663902,3a4e3e4b-0088-41bd-8be3-fe75fda0b802,comment,11198370853,因下雪高速封路，晚到了几天，可以理解，安全第一。总的来说，拿到手机感觉外观不错，有质感，屏幕显示效果很好，操作响应快速精准，特别是一开机就可设置字体大小，这点很人性化，点赞?。随机送了一个透明胶套，没有贴膜，自己去贴了个钢化膜。提醒一下，曲面屏幕不建议贴钢化膜，四周曲面边沿贴合不好，影响视觉效果。,"2018-01-28 22:41:36",9,5,36,0,62,,j***g,金牌会员,4,来自京东Android客户端,1,4,"2018-01-24 22:12:38",0,NO_MESSAGE
5402840,cebf4767-dd7c-46e0-a9e4-e9d327109460,comment,11776091777,东东不错，值得购买！下次购物还来咱店里。,"2018-08-05 15:19:38",0,5,0,0,56,,j***8,铜牌会员,21,来自微信购物,0,4,"2018-08-01 17:49:07",0,NO_MESSAGE
7437788,02f99a5a-aea2-46ad-93f3-a1f4378c7ecf,comment,11618639445,小米的品控越来越好，做工严丝合缝，刘海平也还可以，就像雷总发布会说的一样，看习惯还行，这次小米的屏幕真的更棒。期待小米越来越好！,"2018-06-20 14:51:04",38,5,22,0,105,,j***a,PLUS会员,2,来自京东iPhone客户端,1,8,"2018-06-12 10:00:09",12,这次小米没让我失望，手感很棒，机子流畅，外观漂亮，屏幕惊艳！综合意见，非常值得推荐购买！
7694047,d5ca623c-c574-4f66-a59c-043be1d445ef,comment,11594427857,"手机外观很漂亮，买一个过度用一下，美中不足就是不是TYPE-C接口 充电不够快，电池不是很耐用","2018-06-15 09:03:37",12,5,32,0,62,,立***亮,金牌会员,4,来自京东Android客户端,1,2,"2018-06-13 10:14:13",0,NO_MESSAGE
7846413,bf336661-05cb-453d-9ba4-f49f2bc52cff,comment,11789117847,没的说，很好。小米手机比华为的好。感觉照相功能可以更加苹果一点,"2018-08-09 14:30:46",0,5,2,0,62,,y***i,金牌会员,2,来自京东iPhone客户端,1,6,"2018-08-03 18:52:58",0,NO_MESSAGE
8239683,ab73f340-664e-4304-a9bc-2c1e4c63c263,comment,11748442060,性能不错，物流也很快，也值这个价位了，给好评！！！,"2018-07-27 22:15:53",0,5,1,0,105,,j***b,PLUS会员,4,来自京东Android客户端,1,1,"2018-07-26 08:04:24",17,用了一段时间，我的感觉是:手机垃圾，耗电真快，还发热，QQ音乐还不支持DTS，安卓系统还没红辣椒4a系统高呢！！！
5853593,f2f666f3-a97a-4381-9b11-c96c185b6120,comment,11317627145,用了几天总得感觉还不错，之前一直是用苹果的，最近两年对苹果越来越失望，果断换到安卓，首先我是一个颜控，一下子被这个手机的外表吸引，，系统方便我也不是很懂这些，但用起来确实没有iPhone那么顺滑，不过不影响体验，我平时不怎么玩游戏，平时就是听下音乐看会电影，屏幕够大所以很棒，总体还是很满意，很多以前用iPhone没有体验到的功能这个都有，有种刘姥姥进大观园的感觉?，还有很多不知道是什么的功能，慢慢体会吧,"2018-03-17 13:19:39",6,5,4,0,105,,A***g,PLUS会员,4,来自京东Android客户端,1,2,"2018-03-15 00:02:48",0,NO_MESSAGE
6610412,ad4586b7-0bc9-4f12-b40d-f31e9ac9f2b8,comment,11774317197,外观时尚，电池续航能力强，关注这款机子很久了。最后还是要赞一下京东的物流速度，真是没的说。,"2018-08-04 23:12:17",0,5,1,0,62,,t***6,金牌会员,4,来自京东Android客户端,1,3,"2018-08-01 21:09:06",0,NO_MESSAGE
5019352,7279e3e3-c77a-42c6-a2cb-35f20655b7a5,comment,10913122699,6+64，也就酷派能卖这么便宜。1号凌晨买的，下午就到了，不得不佩服京东的物流速度！对比了下360n5，还是选了酷派。开机，从旧手机备份到新手机，几分钟的事，全部信息软件都搬家了，贼舒服。内存剩余4.4G，还是可以的，看了很多手机剩下3.5G，心里美滋滋的。总之，酷派真的是性价比良心商家。,"2017-11-01 17:42:32",5,5,9,0,105,,对***歌,PLUS会员,4,来自京东Android客户端,1,0,"2017-11-01 00:10:50",0,NO_MESSAGE
6176077,57d0520e-5c3b-42d8-a9eb-a3bfc8250081,comment,11748598614,手机效果很好，运行很流畅，装的应用多也不卡顿，外观很漂亮，电池也很耐用，这个价位真的是物有所值。,"2018-07-27 23:20:53",0,5,0,0,61,,z***4,银牌会员,4,来自京东Android客户端,1,2,"2018-07-25 21:54:13",0,NO_MESSAGE
3901175,3366d296-fd0a-484b-9415-8248bc055433,comment,11787800149,还行不错，老人用可以两三天充一回电。,"2018-08-09 08:29:23",0,5,0,0,62,,j***0,PLUS会员,4,来自京东Android客户端,1,15,"2018-07-25 06:47:55",0,NO_MESSAGE
7437768,de1eb059-64d0-456e-9e52-e470df4873c6,comment,11803443528,"拍照 开启app速度慢 其他还好。","2018-08-13 21:16:04",0,5,0,0,61,,南***鸡,PLUS会员,2,来自京东iPhone客户端,1,1,"2018-08-12 17:56:44",0,NO_MESSAGE
7321794,6b245ee6-6ae3-459d-a1cc-e994912c9047,comment,11400754305,颜狗表示很满意，很好看啊，一开始我是不喜欢刘海的，但是可以隐藏啊，何况我现在到手了看刘海却觉得挺好看的..接下来就看好不好用了。用一段时间再追评。,"2018-04-15 20:41:08",4,5,7,0,61,,s***m,银牌会员,4,来自京东Android客户端,1,0,"2018-04-15 10:27:58",0,NO_MESSAGE
7651927,52b8acec-3709-4e58-912e-2e6ae333dc25,comment,11772237621,完美，一口气买两条，给老年人用或者备用，不二选择,"2018-08-04 11:27:06",1,5,1,0,105,,a***1,PLUS会员,4,来自京东Android客户端,1,2,"2018-08-02 16:30:49",0,NO_MESSAGE
5375693,5cd8e642-cdb1-496a-bf60-e42307e5ceb3,comment,11803458351,买给奶奶用的，声音够大，字也够大，奶奶很喜欢，最喜欢的就是可以外放听广播。,"2018-08-13 21:20:41",0,5,0,0,105,,星***鱼,PLUS会员,4,来自京东Android客户端,1,16,"2018-07-28 19:26:14",0,NO_MESSAGE
5001213,93527047-faf3-4927-a342-890c5d6a8dbb,comment,11734986905,没注意，充电口是另类。其它现在看都好！,"2018-07-23 22:14:47",0,5,0,0,62,,q***3,金牌会员,4,来自京东Android客户端,1,1,"2018-07-22 18:11:32",23,坚决不买刘海屏！
8240587,c1f8da1d-7238-4e2b-a8fb-9f0ec296a1b4,comment,11724688511,"差点就买nova2s了，在京东上看到3可以预约了，看颜值马上就交了定金，今天终于拿到手了。总结一下我鼓捣大半天的使用心得吧：
1.颜值很高，看起来很炫酷，呵呵!
2.我感觉华为刘海屏的手机都比较细长，比例不那么完美，看视频的时候和我5.5寸的手机显示一样大小，黑边很宽。
3.人脸识别还挺快的。
4.更改桌面风格的时候别我删除手机自带的应用又回来了，好不容易整理好的桌面一改就都乱了，我又整理了一遍，建议整理好了桌面后就不要随便改了。
5.屏幕分辨率感觉一般，拍照也太亮了，可能是习惯了原来的手机的原因。
6. 2 s有的nfc功能3咋就没了呢，我还没用过呢，在这手机是体验不到了，哎!
7.和我的r9相比厚度一样。
头一次写这么详细的评价，自己也发现总结缺点多过优点，可能对之期望较高吧。但是，对于颜值控的我，这都不算问题了，哈哈!","2018-07-20 20:49:11",20,5,49,0,62,,J***7,PLUS会员,2,来自京东iPhone客户端,1,9,"2018-07-11 07:27:33",0,NO_MESSAGE
5089267,f28378d6-ebab-41c8-ace5-504a52f9024d,comment,10805390327,多年以后的又一台苹果，心情虽然没有那么激动了，但是这良心产品够用3年，值得。,"2017-09-23 09:50:50",823,5,653,0,105,,张***l,钻石会员,4,来自京东Android客户端,1,1,"2017-09-22 22:08:41",0,NO_MESSAGE
8344046,9d4e5f09-048a-41f6-8a74-8f5428a6261c,comment,11786366993,无论什么手机，适合自己的又是自己喜欢的才是最好的，本人购买此机的原因：1、外形美观很显档次（个人喜好）；2、6+128G内存，运行速度快无卡顿现象；3、6.20寸全面屏设计，手感极佳，看电视很爽，4、微信多开功能很实用，良心之作。5、客服服务很棒，问了很多问题都不厌其烦的回答。等使用一段时间再追加评论。,"2018-08-08 17:20:29",1,5,0,0,56,,j***a,铜牌会员,4,来自京东Android客户端,1,1,"2018-08-07 11:22:34",0,NO_MESSAGE
7081550,d73836a9-7789-4dd0-a993-c5e09147c420,comment,11440407543,"一拿到，她的表情就溢于言表，一脸的满足感已经挂在脸上，又显得特无所谓的样子，看得心里比她还着急，帮她将旧手机数据腾挪过去后，现在可以使用了。
在测试时还没有讲手机的磨砂保护膜拆下，感觉不一样，所有设置好后，揭开保护膜的那一刻，超级的炫丽一下子就眼睛?闪亮，看来这次是哄开心啦?
感谢你，为我们带来如此惊艳的产品?","2018-04-29 16:45:21",5,5,40,0,105,,D***8,PLUS会员,4,来自京东Android客户端,1,2,"2018-04-27 12:34:51",52,使用一月有余，感觉还是蛮不错的，还挺有面子
5089275,73f392f0-13e5-40fa-ace7-ec606fc95375,comment,10963063861,"第一次买iPhone手机，双十一打折力度挺大的，终于抢到一台。看着还不错。暂时还没发现什么问题 11月9号苹果品牌日抢了几次，终于抢到了。京东物流就是给力，上午下单下班前就收到了 赞一个。","2017-11-13 12:52:12",332,5,711,0,62,,雲***露,PLUS会员,4,来自京东Android客户端,1,4,"2017-11-09 14:02:08",0,NO_MESSAGE
7283905,d7f7d08d-5b9b-49b8-97cf-49d1e17b0ee0,comment,11548346123,"习惯性好评.真的要讲的话，
        优点是运行快，拍照一流，外观正面好看。
        缺点是外观上两个摄像头太突了，后面看显得特丑；还有就是发热，而且是高热，在网络或者wifi不太好情况下热得厉害，看十分钟视频后背有种烫手感觉。电池是死穴，就是一般整天搞微信，看看视频，新闻，打接几个电话，还没加玩玩游游戏，电池支撑不了一天。
         有个朋友说，傻子才买华米，因为机身发热；lowB才买OV,因为高价低配。有位修手机的朋友说，OV之所以不感到明显发热，是因为布线做得好的基础上,主板涂了很厚的隔热液，因此这些细节做得好，用户的体验感好了，口碑售量自然便上去。","2018-06-03 12:12:44",38,5,99,0,61,,j***k,银牌会员,2,来自京东iPhone客户端,1,9,"2018-05-25 10:02:28",24,拍照很好，很美，比起同价位的OV不知强多少倍。但是这点也很重要，就是电池弱爆了，普通使用都做不了一天一充，基本都要一天两充的。希望对你们有所参考。
5942439,376f43e3-4d1d-470d-b3f9-426090b7addb,comment,11791190590,物流很快，当天买当天到。不错,"2018-08-10 08:45:31",0,5,0,0,62,,j***p,PLUS会员,2,来自京东iPhone客户端,1,21,"2018-07-20 08:14:08",0,NO_MESSAGE
5663902,3a4e3e4b-0088-41bd-8be3-fe75fda0b802,comment,11301783874,"电池还行够用了  手机很薄  屏幕很清晰  很喜欢 买给老妈的  她很喜欢  快递很快  昨天买的今天早上就到了  相信京东商城  买过很多东西了 一直很好  京东杠杠的  厉害了我的小东子～?","2018-03-11 23:33:46",1,5,3,0,61,,喂***w,银牌会员,4,来自京东Android客户端,1,1,"2018-03-10 20:42:19",0,NO_MESSAGE
5402840,cebf4767-dd7c-46e0-a9e4-e9d327109460,comment,11796063572,不一样的充电器，经济实惠又好用。,"2018-08-11 16:21:05",0,5,0,0,105,,k***x,钻石会员,4,来自京东Android客户端,1,39,"2018-07-03 22:04:16",0,NO_MESSAGE
7437788,02f99a5a-aea2-46ad-93f3-a1f4378c7ecf,comment,11558266581,"看着还不错，我是用来替换红米note4，整体手感还不错，比较轻薄，刘海较宽，下巴也比较明显，后壳容易粘指纹，相机效果一般，不如华为的拍照，差别有点大！
另外，手机息屏功能我比较喜欢，人脸识别以及指纹可以等追加评价！至于发热，我不用来打游戏没问题
在此向大家请教一个问题，这个不贴膜显示效果会不会超级赞，当前我正在犹豫要不要贴膜","2018-06-05 18:54:42",66,5,82,0,61,,宣***研,银牌会员,4,来自京东Android客户端,1,4,"2018-06-01 00:17:50",0,NO_MESSAGE
8484451,09f5859f-39ea-42ec-9323-83975a5032ce,comment,11784434901,京东真的是奇速啊！中午下的单下午就送到了，特意体验后再来评价的，颜值可以媲美苹果X了，微信视频非常流畅没有卡顿的感觉。前后摄像头都非常满意！总之这价格超划算，酷派也是国有四大品牌之一值得信赖！,"2018-08-08 07:28:31",0,5,2,0,56,,j***b,铜牌会员,2,来自京东iPhone客户端,1,1,"2018-08-07 10:49:12",0,NO_MESSAGE
7694047,d5ca623c-c574-4f66-a59c-043be1d445ef,comment,11704236537,手机坏了，晚上买第二天就收到了，结果破手机有好了，就一直没用，不过还是蛮喜欢的，画面清晰，小巧玲珑，功能用了再说吧,"2018-07-14 19:39:23",0,5,1,0,61,,老虎大王008,银牌会员,4,来自京东Android客户端,1,15,"2018-06-29 22:32:49",0,NO_MESSAGE
7846413,bf336661-05cb-453d-9ba4-f49f2bc52cff,comment,11590174663,"我应该也算是个米粉吧。大二那年姐给我买了小米1开始，到自己出来工作有了收入，换过很多部手机，不变的是&mdash;&mdash;都是小米公司出的手机。家人用的手机也是非小米即红米，家里的电视剧、电热水壶、剃须刀（两款都有了）、牙刷、手环、手表、灯、笔、AI音响和mini版等等等等，实在太多了，而这些都是我买的，都到了快怀疑自己患了&ldquo;小米病&rdquo;了。言归正传，小米8我真的还给不出好评，因为这次我真的没有被感动，感觉期望过高了。手机是我用来记录身边随时发生美好的最好工具，所以拍摄功能是我最看重的，没有之一！之前我一直在MIX2S犹豫和挣扎，直至我在发布会上得知小米8将是拍照最好的小米手机，我便立马下定决心了。在官网抢购不到，在京东抢到了，那时的兴奋就像得到第一部小米手机的那种喜悦一样。我确实后悔了，米8或许是拍照最好的小米手机，但不包括mix，我发出这样的感慨。尽管如此我并没打算退掉它，它依然有很多优点值得肯定，可以感受到小米公司所付出过的努力。
说说京东，首先未在承诺的日期发货。其次包裹在配送站呆了两天多时间，换了三个快递员，主动联系前两个失败，催单也遇到客服是机器人，感到无助。这些都是在动摇大家对&ldquo;自营&rdquo;的信心。","2018-06-14 00:30:58",2,3,1,0,105,,常***球,钻石会员,4,来自京东Android客户端,1,13,"2018-06-01 00:06:14",72,用了2个月了，感觉最糟糕的还是摄像机，是该方面用过体现最差的一款小米手机！照片不能储存在网上也人反映过，就是拍了的照片在手机里面找不到，害得我现在养成了一个习惯，拍一张浏览一次。在官方论坛我回复过相关的帖子，不过被自动屏蔽了。第二问题就是，拍摄录像时长3~5分钟这个区间的视频特容易出现画面卡死，甚至相机罢工，必须得重启手机。这要比前面那个问题出现的频率要高得多，可能跟手机发热有很大关系，因为问题往往出现在手机温度较高的时候，不管是白天黑夜室内室外。但是要知道长时间使用相机，温度必然会上升得快。另外，MIUI10还没有稳定版可升级！比预想要晚了许多，现在买都手的默认安装的还是MIUI9。
8239683,ab73f340-664e-4304-a9bc-2c1e4c63c263,comment,11743337863,手机屏幕上方凹一块，玩游戏特别扭！就是看刚上市所以才决定买来玩儿游戏哒！之前也没过三部小辣椒的手机了都挺好用，可是新出的这款觉得还没之前的好呢！有点儿小失望&hellip;&hellip;,"2018-07-26 12:19:40",0,5,1,0,62,,晓***曦,金牌会员,2,来自京东iPhone客户端,1,1,"2018-07-25 22:44:34",0,NO_MESSAGE
5853593,f2f666f3-a97a-4381-9b11-c96c185b6120,comment,11179298623,"京东快递一直很满意啦！早上下单 下午就到了。刚刚打开第一感觉是手机好长方形 比其他手机都要长一点点 比例有点不一样 外观是好看的 现在用了一个星期了 暂时没有发现有问题 挺好的感觉 充电超快 然后用电可以用很久 满意啊！不好的就是现在买钢化膜都有白边的 虽然有什么去白边的液体 可是暂时的 几天后又恢复白边了 烦人。指纹解锁这个很正常啦 我想说的说人脸解锁 哇塞 厉害死了 超级好用的 朋友都赞不绝口 啊哈哈哈哈哈哈  图片是在充电 然后贴了钢化膜 戴了手机壳","2018-01-22 09:54:14",10,5,46,0,62,,给***鱼,PLUS会员,4,来自京东Android客户端,1,10,"2018-01-12 09:03:47",0,NO_MESSAGE
6610412,ad4586b7-0bc9-4f12-b40d-f31e9ac9f2b8,comment,11789990321,电池续航还可以&hellip;充满电能用一天不玩游戏的情况下&hellip;性价比挺高&hellip;配置也不错&hellip;处理器就是略逊一点&hellip;在手机自带应用商店下载软件大部分都出现解析包有问题安装不上&hellip;不知道是系统问题还是应用商店问题&hellip;略有不爽&hellip;希望改进&hellip;给客户更好的体验&hellip;,"2018-08-09 19:00:28",0,5,1,0,61,,j***9,银牌会员,4,来自京东Android客户端,1,2,"2018-08-07 20:12:19",0,NO_MESSAGE
5019352,7279e3e3-c77a-42c6-a2cb-35f20655b7a5,comment,11807378415,运行速度可以，有点发热,"2018-08-15 07:35:01",0,5,0,0,61,,j***9,银牌会员,4,来自京东Android客户端,1,2,"2018-08-13 22:13:09",0,NO_MESSAGE
6176077,57d0520e-5c3b-42d8-a9eb-a3bfc8250081,comment,11227344194,手机到货很快，手感很好，运行速度流畅，但像素很渣，尤其摄像基本没法看，其他还待使用看看效果，总体还可以,"2018-02-07 01:28:17",3,5,6,0,62,,小***购,金牌会员,4,来自京东Android客户端,1,7,"2018-01-31 12:04:51",0,NO_MESSAGE
3901175,3366d296-fd0a-484b-9415-8248bc055433,comment,11771484831,还好，就是容易发热，看一集电视剧40几分钟就有明显感觉了,"2018-08-04 07:28:55",0,5,0,0,61,,j***7,银牌会员,4,来自京东Android客户端,1,4,"2018-07-31 06:48:35",0,NO_MESSAGE
7437768,de1eb059-64d0-456e-9e52-e470df4873c6,comment,11799244263,一直用的小米红米，新机子速度还可以,"2018-08-12 16:25:34",0,5,0,0,62,,张***肉,PLUS会员,2,来自京东iPhone客户端,1,1,"2018-08-11 15:44:07",0,NO_MESSAGE
7321794,6b245ee6-6ae3-459d-a1cc-e994912c9047,comment,11443655989,用了一天来平论的，感觉很漂亮很好看，双面玻璃真的很亮，背面都可以当做镜子了，大小合适，不习惯用那种特大的手机，一只手能握的下最好，全面屏刚好也让屏幕不显得小。人脸识别也很好用，基本一抬起来就解锁了。拍照特意在夜间试了下确实不错。听说评论后有礼物?。看在我这么认真评论份上，小姐姐，小哥哥，看到了一定得给我送个电源哦,"2018-04-30 21:39:33",2,5,30,0,62,,j***8,PLUS会员[试用],4,来自京东Android客户端,1,2,"2018-04-28 23:29:11",0,NO_MESSAGE
7651927,52b8acec-3709-4e58-912e-2e6ae333dc25,comment,11808126888,729元购3+32G红米6，帮老爸买的，未开封试机，已感觉不错。京东快递送货快捷，晚上11时前购货，次日10点半已送到。值得一赞。,"2018-08-15 11:19:20",0,5,0,0,105,,h***1,钻石会员,4,来自京东Android客户端,1,1,"2018-08-14 22:05:40",0,NO_MESSAGE
5375693,5cd8e642-cdb1-496a-bf60-e42307e5ceb3,comment,11798216752,给爷爷买的，声音什么的都可以，可以自己加内存卡的。唯一的缺点就是屏幕小了点。,"2018-08-12 11:03:15",0,5,0,0,61,,p***哈,银牌会员,2,来自京东iPhone客户端,1,9,"2018-08-03 22:51:25",0,NO_MESSAGE
5001213,93527047-faf3-4927-a342-890c5d6a8dbb,comment,11366134941,手机到货以后。一直没拆包。等到钢化膜来了。才拆开。结果发现屏幕有一到特别长的划痕。图中的划痕仅仅有五分之一，因为反光照不全。还有充电器，傻子都能看出来不是新的，致电客服，得到的回答是外观不属于退货范围。怪我当时没开包验机器。血的教训同志们。我在京东买手机iPad也买了四五个了。第一次想支持一下国货就遇上这么糟心的事儿！！！真是无法形容此刻的心情。因为信赖京东从来不当面开箱验货。毕竟多数时候快递员也很着急走。而接受快递的时候我也经常在工作中。可是这份信赖真让人心酸。朋友们。以后还是浪费点时间。打开看看吧。3300不算贵。可是让人心里恶心。！！,"2018-04-03 10:34:16",13,1,56,0,105,,j***q,钻石会员,2,来自京东iPhone客户端,1,5,"2018-03-29 10:23:59",0,NO_MESSAGE
8240587,c1f8da1d-7238-4e2b-a8fb-9f0ec296a1b4,comment,11799463747,手机收到了，包装完好。特意用了两天才来评价。外观漂亮，6+128G对于我这种不玩游戏的人来说足够了，反应灵敏，速度也特别的快。第一次在京东买手机，感觉还是很满意的。质量到底怎样，以后一定写追评！,"2018-08-12 17:32:26",0,5,0,0,61,,相逢一笑-超帅,银牌会员,4,来自京东Android客户端,1,2,"2018-08-10 11:36:36",0,NO_MESSAGE
5089267,f28378d6-ebab-41c8-ace5-504a52f9024d,comment,11436751888,第二次购买苹果产品，感觉这个iPhone吧，真的是很精致。昨天苹果产品特惠日购买的。非常快就收到货了，打开之后发现确实做的很漂亮。不过苹果系统的手机，还不太会用，就是感觉相对来说的话，信号不是满格。而且通话的时候声音较小。除此之外，发现别的都还不错。慢慢习惯就好啦。,"2018-04-28 10:18:51",4,5,0,0,62,,钢***Y,金牌会员,4,来自京东Android客户端,1,2,"2018-04-26 18:32:54",0,NO_MESSAGE
